ic,ic_t,n_dates,topk_excess,topk_t,ann,bench_ann,excess_ann,ir,sharpe,maxdd,cost_drag,cash,n_per,yr_pos,yr_min,yr_med,n_years,h,fset,nf,method,univ
0.03347260548806203,3.2578651428866197,191,0.0003491917634821687,0.4052320349712766,0.10536552294872314,0.3319732700901581,-0.22660774714143495,-1.5898701101378014,0.5794437128172734,-0.22949532852391674,0.08178573398417681,0.008507853403141362,191,0.0,-0.2802771247288238,-0.07958576406688156,5,5,decorr_h,14,equal,100
0.03592667083986681,4.465371499935659,191,0.0009023593665534601,0.8325941090210678,0.15552947964353403,0.3319732700901581,-0.17644379044662406,-1.248477407147777,0.7601416645358509,-0.18048030787384928,0.11178058646520399,0.016361256544502618,191,0.2,-0.24001473010497687,-0.14012624477770108,5,5,decorr_h,14,equal,200
0.043555475329265916,7.2380843973075955,191,0.0014875312780727344,1.2010284650751055,0.2410664348833651,0.3319732700901581,-0.09090683520679299,-0.5921629083046641,1.1697988400897008,-0.19398545062636663,0.1604285566187222,0.06544502617801047,191,0.4,-0.30106879600107217,-0.02754970896969966,5,5,decorr_h,14,equal,500
0.04554431373748267,7.57761042675819,191,0.001143199714700355,0.9063724188583814,0.20411829149134908,0.3319732700901581,-0.127854978598809,-0.8295861432928764,1.0144963929650384,-0.1509364768146192,0.16574805435666454,0.08376963350785341,191,0.4,-0.305084331983303,-0.02754970896969966,5,5,decorr_h,14,equal,750
0.029007769692885012,2.769660967916012,191,0.0007221414689315941,0.7602738472574248,0.11806228397546015,0.3319732700901581,-0.21391098611469794,-1.3133523677437848,0.6487785185232551,-0.26577408308921646,0.07730877294584998,0.010471204188481676,191,0.0,-0.28426359115468747,-0.06744889911640506,5,5,decorr_h,14,ic_weighted,100
0.03428641757615405,4.11251749492627,191,0.0008538373110874395,0.7204694622545129,0.11897284126760432,0.3319732700901581,-0.21300042882255377,-1.2090917377767822,0.7711561161920266,-0.18618702058343095,0.10490211952887217,0.018979057591623036,191,0.2,-0.2655407074763857,-0.09768295377898106,5,5,decorr_h,14,ic_weighted,200
0.04183884773128038,6.370669665386563,191,0.00015970129466064625,0.11904116900972948,0.17333238885192315,0.3319732700901581,-0.15864088123823494,-0.8499938533815944,1.0707911977506475,-0.20330166291155882,0.15776822523341225,0.04908376963350786,191,0.2,-0.23530751273238282,-0.028102102124927142,5,5,decorr_h,14,ic_weighted,500
0.044094388223503984,6.680786357225522,191,-0.0006036971895638561,-0.4374999484762451,0.12689112944361502,0.3319732700901581,-0.20508214064654307,-1.1486528495821497,0.8486247884874109,-0.19003979213543087,0.15870711830284182,0.07329842931937172,191,0.2,-0.3148697879888207,-0.028102102124927142,5,5,decorr_h,14,ic_weighted,750
0.029552213815341986,2.8298989131789174,191,0.000774308669146794,0.822551930659827,0.17213853947446256,0.3319732700901581,-0.15983473061569553,-1.0363082159008277,0.9863150847826825,-0.1935062863997985,0.09899991473889912,0.017015706806282723,191,0.4,-0.21794700188033622,-0.04392098325573768,5,5,decorr_h,14,ridge_20.0,100
0.03800659193814673,4.556230059193893,191,0.00053314069171402,0.5479672181069066,0.15083634756175912,0.3319732700901581,-0.18113692252839897,-1.335972607913178,0.8113803065837002,-0.16072007643772024,0.1302092310790608,0.020942408376963352,191,0.2,-0.2431097220408469,-0.13459513272131296,5,5,decorr_h,14,ridge_20.0,200
0.04540271267683088,6.424134136909919,191,0.0007971302455008342,0.720379381526833,0.14389351229163938,0.3319732700901581,-0.1880797577985187,-1.413992078470172,0.8090149993023251,-0.14394496343559227,0.1802127374531291,0.055628272251308904,191,0.0,-0.2558974481021994,-0.06867539723350091,5,5,decorr_h,14,ridge_20.0,500
0.0467797203631453,6.626659238536639,191,0.000822055303486776,0.7216581150929536,0.123754081696408,0.3319732700901581,-0.2082191883937501,-1.5715100596866416,0.6993491052315866,-0.17358885440282135,0.1819303380573088,0.0831151832460733,191,0.0,-0.2664701990152426,-0.0569486615438618,5,5,decorr_h,14,ridge_20.0,750
0.029736434682951847,2.8453192411702464,191,0.0010057707805995932,1.0583939714547448,0.17111986620518516,0.3319732700901581,-0.16085340388497293,-1.036963083136972,0.9684870433832489,-0.20874347065940824,0.09891873446103354,0.016361256544502618,191,0.2,-0.2188034211150769,-0.05227359068102633,5,5,decorr_h,14,ridge_200.0,100
0.03799349684676982,4.543693723383714,191,0.0007264765097725532,0.7414650125153535,0.1475408185948932,0.3319732700901581,-0.18443245149526488,-1.3758911004753183,0.7965407777121215,-0.16114209028407878,0.12981678118201617,0.022905759162303665,191,0.2,-0.2352747839546565,-0.1454835788364004,5,5,decorr_h,14,ridge_200.0,200
0.04551749463413026,6.429097783156912,191,0.0008964895402417757,0.8260777777506313,0.14887922019107114,0.3319732700901581,-0.18309404989908695,-1.3963663788629674,0.8282615157413674,-0.14894356497576589,0.17815065640391073,0.056282722513089,191,0.0,-0.25179743624084217,-0.0768988017022052,5,5,decorr_h,14,ridge_200.0,500
0.04691639250898581,6.63462569574102,191,0.0007392743209874286,0.6606744188830616,0.1263738356845181,0.3319732700901581,-0.20559943440564,-1.5646367393688743,0.7099975079674669,-0.20465950618221374,0.18086874807848133,0.0824607329842932,191,0.0,-0.26331495631052015,-0.06703133452693766,5,5,decorr_h,14,ridge_200.0,750
0.03079182654369852,2.935129530786862,191,0.0011045890890734747,1.1762894841632305,0.18496178645318384,0.3319732700901581,-0.14701148363697425,-0.9136744869876887,1.031676119856132,-0.18691700206411443,0.09916939022228231,0.015052356020942409,191,0.0,-0.22788315233816714,-0.044569750964929655,5,5,decorr_h,14,lasso_0.0005,100
0.0383224691288346,4.57594392859721,191,0.0012323071117176436,1.2790593235646572,0.1671981254555437,0.3319732700901581,-0.1647751446346144,-1.2051293677363162,0.8813334692275318,-0.13733114359803977,0.1325983809814542,0.0274869109947644,191,0.2,-0.21747337902247244,-0.12320441226907963,5,5,decorr_h,14,lasso_0.0005,200
0.04558710370302845,6.451626263603922,191,0.0004960859721009643,0.4595292501860494,0.1611507633725846,0.3319732700901581,-0.17082250671757349,-1.2996372081025334,0.9030379897039282,-0.13815283107213516,0.18489551760651363,0.0700261780104712,191,0.0,-0.24186742070840372,-0.04428352302911642,5,5,decorr_h,14,lasso_0.0005,500
0.047149143294011604,6.67816208991678,191,0.0007088852373405277,0.6344530524934682,0.15796572764776484,0.3319732700901581,-0.17400754244239325,-1.3182901364601833,0.8673430331952399,-0.15719302846630978,0.1910907235849712,0.09816753926701571,191,0.0,-0.24086410440856654,-0.027598555529639857,5,5,decorr_h,14,lasso_0.0005,750
0.033286898282239144,3.135275275195534,191,0.001589140515282009,1.6693128057065958,0.18126078207000673,0.3319732700901581,-0.15071248802015136,-1.0314201469827897,0.9931459363076117,-0.1627606373035403,0.09713688801349768,0.0137434554973822,191,0.0,-0.25717952303909686,-0.012078747915426513,5,5,decorr_h,14,pcr_8,100
0.040007268176024825,4.673393883282559,191,0.0017492702433166548,1.756092282020582,0.2054053947920349,0.3319732700901581,-0.1265678752981232,-0.9287348672841711,1.0660079569646341,-0.1392977139432966,0.13123372655580004,0.024214659685863876,191,0.2,-0.18894223559439505,-0.10024674146840862,5,5,decorr_h,14,pcr_8,200
0.04611068480628266,6.379774382783756,191,0.0013256827515613346,1.1458280311179907,0.2161967992040985,0.3319732700901581,-0.11577647088605958,-0.8501031510084551,1.1755190321589462,-0.11873786470385894,0.18466163154502682,0.06217277486910995,191,0.2,-0.19746281633292873,-0.040716028720970354,5,5,decorr_h,14,pcr_8,500
0.04793795289715018,6.6430972855185475,191,0.0013592649465768126,1.1497513606263958,0.22257896426935608,0.3319732700901581,-0.109394305820802,-0.7697927565711862,1.181185874791141,-0.1161257074337827,0.18632708878865467,0.09424083769633508,191,0.4,-0.21893466394425065,-0.009210628847136526,5,5,decorr_h,14,pcr_8,750
0.02978524685253129,3.2812949227067687,191,0.0006318763038631119,0.6070754835954744,0.010084636592801122,0.3319732700901581,-0.32188863349735697,-2.405227875036457,0.09869227227624275,-0.39961917354245147,0.14110374954736488,0.01112565445026178,191,0.0,-0.2968853528777644,-0.1993942138143564,5,5,decorr_h,14,xgb_3_300_0.05_0.8,100
0.03424354752192483,4.766970275851463,191,-0.00019837089836187855,-0.18490390152965933,0.054961928552488715,0.3319732700901581,-0.2770113415376694,-2.1910578320275764,0.23099179492178207,-0.3809763334992323,0.17876346755502526,0.007198952879581152,191,0.0,-0.27361525584900004,-0.17342841008874976,5,5,decorr_h,14,xgb_3_300_0.05_0.8,200
0.04167985358150012,7.476101630755322,191,0.0003355513351203884,0.2665737673189069,0.007541800678223298,0.3319732700901581,-0.3244314694119348,-2.446758876397048,0.03508023070931183,-0.3754960515321163,0.2499248328919982,0.06740837696335078,191,0.0,-0.33053410459927535,-0.1790417226158726,5,5,decorr_h,14,xgb_3_300_0.05_0.8,500
0.04311938497707944,7.88288545890028,191,0.00036778440638030854,0.27263988637492,-0.029419286803287648,0.3319732700901581,-0.36139255689344574,-2.599812212917363,-0.159342175553783,-0.43853070732824595,0.2545232494097249,0.10602094240837696,191,0.0,-0.371799161863838,-0.17565852061394882,5,5,decorr_h,14,xgb_3_300_0.05_0.8,750
0.02174581859944836,2.612954938373177,191,0.0007020226199452946,0.664162404120899,0.039290000659344626,0.3319732700901581,-0.29268326943081346,-2.1798218143874792,0.24407732433774748,-0.3815332967813547,0.15564338914054818,0.01112565445026178,191,0.2,-0.2591500771695223,-0.17760597580613724,5,5,decorr_h,14,xgb_4_400_0.05_0.8,100
0.028638153708398752,4.2383920057008355,191,-0.00014194198250185445,-0.12238140946338118,-0.00674493653800412,0.3319732700901581,-0.3387182066281622,-2.779967512924516,-0.08391312089192085,-0.32958902516106936,0.19347893214744452,0.010471204188481676,191,0.0,-0.3468125895667221,-0.2431657301027762,5,5,decorr_h,14,xgb_4_400_0.05_0.8,200
0.03479630485251638,6.9014158510470445,191,-0.0017187457454893055,-1.302314607810846,-0.0880639645931044,0.3319732700901581,-0.4200372346832625,-2.8406251037246917,-0.3991964109158316,-0.4640903183161177,0.2572509271880913,0.07984293193717278,191,0.0,-0.35360621940012615,-0.25961188158589554,5,5,decorr_h,14,xgb_4_400_0.05_0.8,500
