slots,entry,exit,rebal,cap,univ,ann,bench,excess,ir,sharpe,maxdd,cost,hold,mhold,ntr,cash,yr_pos,yr_min,y2020,y2021,y2022,y2023,y2024
8,16,24,2,2,750,0.5018754212223004,0.29716493118767007,0.20471049003463038,0.9303350483316147,1.6447640332457845,-0.37434506851894656,0.04629657407376971,30.0,38.84297520661157,242,0.0,1.0,0.0407230207211049,0.04703535587951646,0.3997851510748003,0.0407230207211049,0.22846625326638903,0.05839997981793332
8,16,24,2,3,500,0.4348643566502157,0.29716493118767007,0.13769942546254565,0.6712473394311539,1.4829442019244305,-0.37434506851894656,0.04610445329943306,30.0,40.34334763948498,233,0.0,0.6,-0.10250426680168234,0.060657605944996806,0.5205587424238081,-0.10250426680168234,0.22411760123772329,-0.09659588758097626
8,16,24,2,3,750,0.5079595341515994,0.29716493118767007,0.21079460296392938,0.9587593885717758,1.6560690134985092,-0.37434506851894656,0.04712255746714429,30.0,39.49579831932773,238,0.0,0.8,-0.002315483862809775,0.060657605944996806,0.5324312201213293,0.0329727019303665,0.2088849543289626,-0.002315483862809775
10,12,20,1,2,500,0.47901852881792895,0.29716493118767007,0.18185359763025888,0.9610197620295405,1.6291666229431634,-0.38931580898891727,0.06824638688777887,15.0,24.433760683760685,468,0.026808510638297978,1.0,0.014010014045248154,0.1759552887051683,0.28393347717558703,0.014010014045248154,0.18588408115401944,0.018581007112749015
10,12,20,1,2,750,0.4803844060682385,0.29716493118767007,0.18321947488056844,0.9459132081994763,1.6224023794983258,-0.38931580898891727,0.07214190831050162,15.0,23.357438016528924,484,0.03787234042553202,0.8,-0.017031937793609897,0.1759552887051683,0.2702193742381762,0.02155571810614365,0.23810924701647562,-0.017031937793609897
10,12,20,1,3,500,0.5012179903643179,0.29716493118767007,0.20405305917664784,1.0569640872790091,1.6678862523104743,-0.39019843654374464,0.06758822772464791,15.0,26.024498886414253,449,0.0055319148936171314,0.8,-0.04968607083359711,0.1459987910344691,0.45192802744355065,0.03674975269632319,0.21346619949333157,-0.04968607083359711
10,12,20,1,3,750,0.5146349512564534,0.29716493118767007,0.21747002006878335,1.1090902827358529,1.6862353135191326,-0.39019843654374464,0.07170619422545482,15.0,24.818763326226012,469,0.009361702127659681,1.0,0.005200349873342169,0.1459987910344691,0.42437937998909314,0.005200349873342169,0.18884885853199185,0.06581018489642299
10,12,20,2,2,500,0.40540400136435606,0.29716493118767007,0.10823907017668599,0.6136384694954167,1.4536733872881242,-0.38752563811409113,0.050796890218587985,22.5,32.98571428571429,350,0.0174468085106384,0.6,-0.09739699952113023,0.09988782358578407,0.30844294710685727,-0.016273809968551878,0.1337152128807717,-0.09739699952113023
10,12,20,2,2,750,0.3988318566995972,0.29716493118767007,0.10166692551192713,0.5660868258476494,1.4554547721736377,-0.38752563811409113,0.05160540927341995,20.0,32.50712250712251,351,0.028936170212766062,0.8,-0.1484691900048204,0.09988782358578407,0.3449884924258717,0.005477569261927107,0.1116828003612973,-0.1484691900048204
10,12,20,2,3,500,0.3943785266221318,0.29716493118767007,0.09721359543446173,0.5578495420983954,1.4008976007701568,-0.38752563811409113,0.052237641990702424,30.0,33.872832369942195,346,0.0025531914893618126,0.6,-0.05586363280984874,0.002827613388004746,0.34648561736481587,-0.0410526311495345,0.14647264872611232,-0.05586363280984874
10,12,20,2,3,750,0.39781714227119447,0.29716493118767007,0.1006522110835244,0.5762131435412843,1.412163839370291,-0.38752563811409113,0.05530685313013018,30.0,32.375,360,0.008085106382978833,0.6,-0.07847485771813179,0.002827613388004746,0.3610712100702247,-0.021114636234435658,0.1515237724386096,-0.07847485771813179
10,12,22,1,2,500,0.5018514615655627,0.29716493118767007,0.20468653037789264,1.1062044869854746,1.6954138053250016,-0.3881878168356744,0.06169150626653016,15.0,27.13443396226415,424,0.020851063829787343,0.8,-0.006014748708602191,0.25856082808601166,0.25761090788452057,0.04861912514603972,0.20759903078098718,-0.006014748708602191
10,12,22,1,2,750,0.5342171976646517,0.29716493118767007,0.23705226647698163,1.2621967417952624,1.7691047020059207,-0.3881878168356744,0.06416005058343595,15.0,26.32794457274827,433,0.029787234042553297,1.0,0.041192563278112715,0.25856082808601166,0.2690855825649563,0.08032406056772357,0.2285287461676062,0.041192563278112715
10,12,22,1,3,500,0.489482631208217,0.29716493118767007,0.19231770002054693,1.0481929053014452,1.640485544285146,-0.3890719533538123,0.06171702012077361,20.0,28.759213759213758,407,0.003829787234042663,0.8,-0.08415088650713909,0.15586768204969315,0.4978318577283152,0.014482334155770493,0.19707034416969438,-0.08415088650713909
10,12,22,1,3,750,0.5152594453644945,0.29716493118767007,0.21809451417682446,1.1741433247314366,1.6927284408240642,-0.3890719533538123,0.06333555847926164,20.0,28.17632850241546,414,0.007234042553191598,1.0,0.03108708029578633,0.15586768204969315,0.39972411898849547,0.03108708029578633,0.18198047473970114,0.06164689591905326
10,12,22,2,2,500,0.39212132029962055,0.29716493118767007,0.09495638911195048,0.5405409818951137,1.4143002878678552,-0.38752563811409113,0.04758525652819627,30.0,35.1063829787234,329,0.017021276595744785,0.6,-0.11604645125608026,0.054165887547588776,0.34357352508428396,-0.014705800764593269,0.12190221528174616,-0.11604645125608026
10,12,22,2,2,750,0.43706280118734653,0.29716493118767007,0.13989786999967646,0.7578190380060573,1.5362746820373114,-0.38752563811409113,0.047396530652814364,30.0,35.35493827160494,324,0.02510638297872351,0.8,-0.014371353318355928,0.054165887547588776,0.3533974180529371,0.03301436349871412,0.1069192889480366,-0.014371353318355928
10,12,22,2,3,500,0.38592692766892833,0.29716493118767007,0.08876199648125827,0.5060526749217326,1.3760991930802713,-0.38752563811409113,0.04914744797865864,30.0,36.141975308641975,324,0.0034042553191490463,0.4,-0.08004606098812017,-0.004503971080811686,0.4253779842567609,-0.06716822610711826,0.11632293453877374,-0.08004606098812017
10,12,22,2,3,750,0.41568565049521466,0.29716493118767007,0.1185207193075446,0.6534648774110022,1.459274158002525,-0.38752563811409113,0.050526385080867896,30.0,35.28700906344411,331,0.005957446808510747,0.4,-0.06430488085537511,-0.004503971080811686,0.43580848342613465,-0.003669360376439501,0.12830230404368748,-0.06430488085537511
10,12,25,1,2,500,0.5204222089014734,0.29716493118767007,0.22325727771380333,1.1733205826332809,1.7440645486935602,-0.3803535082407743,0.055634403437487635,20.0,30.35433070866142,381,0.015744680851063935,1.0,0.007328596818548583,0.17978454158777035,0.3033241532575768,0.007328596818548583,0.28920986016761585,0.05536962103035381
10,12,25,1,2,750,0.5126211945945476,0.29716493118767007,0.2154562634068775,1.1541134843437555,1.7281457998403773,-0.3803535082407743,0.05935251036880758,20.0,28.55361596009975,401,0.025531914893617128,1.0,0.04310722999797978,0.17978454158777035,0.22693476884902464,0.08339076745477803,0.25869741721958284,0.04310722999797978
10,12,25,1,3,500,0.46950604075113644,0.29716493118767007,0.17234110956346638,0.9322284378544345,1.593803040006279,-0.3803535082407743,0.05781328356540079,20.0,30.923482849604223,379,0.0025531914893618126,0.6,-0.05476632716776619,0.1680626796741198,0.36465397500615904,-0.036927721263773194,0.24199381152729438,-0.05476632716776619
10,12,25,1,3,750,0.5242951068451327,0.29716493118767007,0.22713017565746263,1.1516095185323834,1.7156406475908832,-0.3803535082407743,0.05944098353381781,20.0,30.1159793814433,388,0.00553191489361713,1.0,0.05639324669335766,0.1680626796741198,0.360082306141593,0.05639324669335766,0.18763095280491005,0.07417215547985423
10,12,25,2,2,500,0.4155181107809385,0.29716493118767007,0.11835317959326841,0.6379074951544182,1.4926275859476443,-0.37146857157473434,0.044889404736156456,30.0,37.62987012987013,308,0.013617021276595852,0.6,-0.09402334115340716,0.08552807846799348,0.36000517415267486,-0.03951335345013751,0.15821436765292285,-0.09402334115340716
10,12,25,2,2,750,0.46350121748840833,0.29716493118767007,0.16633628630073827,0.8583537564406888,1.617541774003397,-0.37146857157473434,0.045404697453841444,30.0,37.41883116883117,308,0.019148936170212873,0.8,-0.0031360958411729145,0.08552807846799348,0.40758421691271884,0.03208164431496541,0.10778282284578666,-0.0031360958411729145
10,12,25,2,3,500,0.3926020037288469,0.29716493118767007,0.09543707254117684,0.5294387243756303,1.4022638504952734,-0.37146857157473434,0.04714584552961345,30.0,37.98701298701299,308,0.00425531914893628,0.6,-0.1066311963200286,0.03872939226579586,0.403762696752487,-0.1066311963200286,0.12681240498801172,-0.05667238180111711
10,12,25,2,3,750,0.4222824744203346,0.29716493118767007,0.12511754323266455,0.6679603735136086,1.479982878045668,-0.37146857157473434,0.04761113026546743,30.0,37.58842443729903,311,0.005106382978723513,0.6,-0.03886896863430578,0.03872939226579586,0.45228667795666366,-0.028984652310125036,0.08685490777276073,-0.03886896863430578
10,12,30,1,2,500,0.4664601191060729,0.29716493118767007,0.1692951879184028,0.9044952237795322,1.6464098794885642,-0.3494839488747381,0.04845283655451015,25.0,35.151057401812686,331,0.0097872340425533,0.6,-0.0386657413404613,0.06842647503437727,0.28146474193666937,-0.0002582531897084017,0.33717400263640096,-0.0386657413404613
10,12,30,1,2,750,0.5051307813781745,0.29716493118767007,0.2079658501905044,1.088529608117873,1.7706453246453486,-0.3494839488747381,0.05075251790263268,25.0,33.68804664723032,343,0.01659574468085117,1.0,0.038893125288407715,0.06842647503437727,0.2760022974923104,0.038893125288407715,0.3457244407253648,0.03990183747417797
10,12,30,1,3,500,0.4904193495244411,0.29716493118767007,0.19325441833677104,0.9842559990296703,1.6655779382266116,-0.3494839488747381,0.04835410554523606,25.0,37.003154574132495,317,0.0017021276595745787,0.8,-0.08015885074774542,0.1576967256004469,0.3348910567999086,-0.08015885074774542,0.3281127019721024,0.010412710382939672
10,12,30,1,3,750,0.514041457537459,0.29716493118767007,0.21687652634978893,1.0832947585946113,1.729373461839275,-0.3494839488747381,0.05180889905800486,25.0,34.79228486646884,337,0.0021276595744681957,0.8,-0.0450369461571033,0.1576967256004469,0.33688796549585276,-0.0450369461571033,0.3186626846665792,0.05246970143085261
10,12,30,2,2,500,0.40390128463410035,0.29716493118767007,0.10673635344643029,0.5894935326577304,1.460588800588805,-0.36876252592890246,0.04007383292993844,40.0,42.67399267399267,273,0.00851063829787245,0.6,-0.0391054637063738,0.07026326894916268,0.2906554086167965,-0.03648332524447351,0.12042727499293249,-0.0391054637063738
10,12,30,2,2,750,0.46392642551570873,0.29716493118767007,0.16676149432803866,0.8619728518571383,1.6152761169985534,-0.36876252592890246,0.0407767535909864,30.0,41.992753623188406,276,0.013617021276595852,0.8,-0.02181917822422952,0.07026326894916268,0.3452153263134323,0.045506077383024035,0.185244314277194,-0.02181917822422952
10,12,30,2,3,500,0.38513444062415436,0.29716493118767007,0.0879695094364843,0.5022441573560837,1.3914853898602388,-0.36876252592890246,0.04174064632237469,37.5,43.125,272,0.0017021276595745787,0.8,-0.12966822574529702,0.015013068151211728,0.3736700971421334,-0.12966822574529702,0.10082353460665994,0.010780271337586411
10,12,30,2,3,750,0.4081306287251105,0.29716493118767007,0.11096569753744046,0.6215292956273968,1.451628421874338,-0.36876252592890246,0.04320069305391144,30.0,41.637010676156585,281,0.00425531914893628,0.6,-0.06614402173449918,0.015013068151211728,0.40639954609295215,-0.06614402173449918,0.16329240285351188,-0.05733283476653839
10,15,20,1,2,500,0.45133493762283106,0.29716493118767007,0.154170006435161,0.835363802895501,1.5498134342026677,-0.38931580898891727,0.07201499414517316,15.0,23.671399594320487,493,0.0068085106382979824,0.8,-0.013571392320923525,0.1759552887051683,0.2631726289656542,-0.013571392320923525,0.14410583852049208,0.011186610388406626
10,15,20,1,2,750,0.46161960136282065,0.29716493118767007,0.16445467017515059,0.8692699147369555,1.5635950818684088,-0.38931580898891727,0.07623528136486478,15.0,22.54863813229572,514,0.013617021276595854,1.0,0.002297631015799828,0.1759552887051683,0.23030483058441664,0.002297631015799828,0.20317354904176677,0.0055219579800429575
10,15,20,1,3,500,0.49907263570332905,0.29716493118767007,0.20190770451565898,1.046706835161166,1.656098755166771,-0.39019843654374464,0.06820210567313297,15.0,25.848017621145374,454,0.0012765957446809618,0.8,-0.05424088113098491,0.1459987910344691,0.43199584348241227,0.05399728861974262,0.2093685075270577,-0.05424088113098491
10,15,20,1,3,750,0.510342819589688,0.29716493118767007,0.2131778884020179,1.0926963515755719,1.6677268985826164,-0.39019843654374464,0.07258220370949396,15.0,24.611344537815125,476,0.0029787234042554294,1.0,0.026352082092055973,0.1459987910344691,0.4023792353003226,0.026352082092055973,0.18191140814742246,0.05425987320996839
10,15,20,2,2,500,0.3997444578434246,0.29716493118767007,0.10257952665575454,0.5863417088804791,1.4282371415200017,-0.38752563811409113,0.05218256326029846,20.0,32.52777777777778,360,0.0034042553191490463,0.6,-0.10963819877862091,0.09988782358578407,0.2906752581470555,-0.022786948198567414,0.1531245111185895,-0.10963819877862091
10,15,20,2,2,750,0.39611691871562416,0.29716493118767007,0.09895198752795409,0.5564574081503196,1.4313293358599881,-0.38752563811409113,0.05335161283311943,20.0,32.005494505494504,364,0.00851063829787245,0.8,-0.14677129561615876,0.09988782358578407,0.3267245273195776,0.006042328383943474,0.11791375080421584,-0.14677129561615876
10,15,20,2,3,500,0.39726111863442815,0.29716493118767007,0.10009618744675808,0.5708700395740464,1.4074016540734893,-0.38752563811409113,0.05223655340799555,30.0,33.959537572254334,346,1.1102230246251565e-16,0.6,-0.05586363280984763,0.002827613388004746,0.34648561736481587,-0.04700427492834325,0.1650262003049987,-0.05586363280984763
10,15,20,2,3,750,0.3866375457506437,0.29716493118767007,0.08947261456297362,0.5224851023923472,1.38215984827823,-0.38752563811409113,0.05566414003713422,30.0,32.30027548209367,363,0.0021276595744681957,0.6,-0.08259035376048995,0.002827613388004746,0.3610712100702247,-0.021114636234435658,0.113805797079094,-0.08259035376048995
10,15,22,1,2,500,0.48791663771834193,0.29716493118767007,0.19075170653067186,1.035359286294898,1.6489842119047113,-0.3881878168356744,0.06441518602264217,15.0,26.470588235294116,442,0.00425531914893628,0.8,-0.01324766760470597,0.25856082808601166,0.24764941361762882,0.04222685456381403,0.18274797133519294,-0.01324766760470597
10,15,22,1,2,750,0.5158149526623548,0.29716493118767007,0.2186500214746847,1.1801514836475666,1.709178905176606,-0.3881878168356744,0.06762426416569572,15.0,25.33769063180828,459,0.010212765957446916,1.0,0.04175970265424356,0.25856082808601166,0.23159768114867507,0.07669693483395834,0.20304176356106285,0.04175970265424356
10,15,22,1,3,500,0.4904720327696641,0.29716493118767007,0.19330710158199405,1.053580556137607,1.638673346119331,-0.3890719533538123,0.062313804411979944,20.0,28.56447688564477,411,0.0008510638297873448,0.8,-0.0841508865071392,0.15586768204969315,0.4829227277118511,0.03135810866647404,0.19414973243026146,-0.0841508865071392
10,15,22,1,3,750,0.5164346868094363,0.29716493118767007,0.2192697556217662,1.1818300867320655,1.6897362236431333,-0.3890719533538123,0.06392701918629877,20.0,28.050239234449762,418,0.0021276595744681957,1.0,0.04827560028996691,0.15586768204969315,0.38337852643373993,0.04827560028996691,0.17618794602056953,0.06710916175637416
10,15,22,2,2,500,0.3863084443364406,0.29716493118767007,0.08914351314877056,0.5134648256556441,1.3884882485317624,-0.38752563811409113,0.048916542232990017,30.0,34.64497041420118,338,0.0034042553191490463,0.6,-0.1234829709813593,0.049087556267376486,0.3195474446720099,-0.0214124795605386,0.14522440946244486,-0.1234829709813593
10,15,22,2,2,750,0.43352567861753877,0.29716493118767007,0.1363607474298687,0.7399035409064434,1.508612415906879,-0.38752563811409113,0.04926120595883071,30.0,34.571005917159766,338,0.0055319148936171314,0.8,-0.008730208430055009,0.049087556267376486,0.3291954803184549,0.03339974485450958,0.1163777375920183,-0.008730208430055009
10,15,22,2,3,500,0.3874537758601999,0.29716493118767007,0.09028884467252984,0.5123879965959766,1.3778604597363648,-0.38752563811409113,0.049324498127189344,30.0,36.15384615384615,325,1.1102230246251565e-16,0.4,-0.08004606098811984,-0.004503971080811686,0.4191846741786771,-0.07295778516333595,0.13438872203925833,-0.08004606098811984
10,15,22,2,3,750,0.41383013016056336,0.29716493118767007,0.11666519897289329,0.6424078990597594,1.4512302752254296,-0.38752563811409113,0.050897387922316774,30.0,35.1497005988024,334,0.0008510638297873448,0.4,-0.06285752854497273,-0.004503971080811686,0.4295698525164273,-0.0036693603764412774,0.12477569998773053,-0.06285752854497273
10,15,25,1,2,500,0.506724324395259,0.29716493118767007,0.20955939320758898,1.1063516623879883,1.6936915343320955,-0.3803535082407743,0.05762142332382207,20.0,29.68354430379747,395,0.0021276595744681957,1.0,0.006649050122105038,0.17978454158777035,0.2928182378519486,0.006649050122105038,0.25890925282607347,0.04767639122747602
10,15,25,1,2,750,0.5040664477833152,0.29716493118767007,0.20690151659564515,1.1202529398076972,1.681450469172843,-0.3803535082407743,0.06212498210931343,17.5,27.773809523809526,420,0.007234042553191599,1.0,0.05704083384379266,0.17978454158777035,0.2132612779062324,0.06662971129464279,0.24879584494756135,0.05704083384379266
10,15,25,1,3,500,0.4668125979578448,0.29716493118767007,0.16964766677017473,0.9200066631976109,1.58529916839789,-0.3803535082407743,0.05818063316441384,20.0,30.826771653543307,381,0.00042553191489372793,0.6,-0.054766327167765416,0.1680626796741198,0.36465397500615904,-0.042516906626377526,0.23896359553045277,-0.054766327167765416
10,15,25,1,3,750,0.5224769826589439,0.29716493118767007,0.22531205147127387,1.1492794958977945,1.7068286469317908,-0.3803535082407743,0.059913533427241324,20.0,30.0,391,0.0017021276595745787,1.0,0.05130906240477251,0.1680626796741198,0.3525788078250085,0.05130906240477251,0.18181073280223337,0.08607877970103073
10,15,25,2,2,500,0.4126601098720357,0.29716493118767007,0.11549517868436565,0.6208996365377096,1.4770341201798902,-0.37146857157473434,0.046111953490363775,30.0,37.08860759493671,316,0.0025531914893618126,0.6,-0.0926675596132901,0.08552807846799348,0.33557403043964196,-0.051544802124954936,0.18228887510450242,-0.0926675596132901
10,15,25,2,2,750,0.4562903588488674,0.29716493118767007,0.1591254276611973,0.822381124429744,1.5843429653538337,-0.37146857157473434,0.04679204915185065,30.0,36.776729559748425,318,0.004680851063829897,0.8,-0.010334259070853391,0.08552807846799348,0.38229836289895247,0.026647809083677476,0.1184616798348328,-0.010334259070853391
10,15,25,2,3,500,0.3946272726691211,0.29716493118767007,0.09746234148145105,0.5362229170709508,1.4052543940069304,-0.37146857157473434,0.047471146538016984,30.0,37.903225806451616,310,1.1102230246251565e-16,0.6,-0.11230692609277726,0.03872939226579586,0.39766330574669184,-0.11230692609277726,0.14505326122523665,-0.055300422567668095
10,15,25,2,3,750,0.419553774747391,0.29716493118767007,0.1223888435597209,0.6531142643131461,1.4692040230102303,-0.37146857157473434,0.04767919044993411,30.0,37.62820512820513,312,0.0008510638297873448,0.6,-0.038868968634305445,0.03872939226579586,0.4459764487976632,-0.028984652310123926,0.08209123507524918,-0.038868968634305445
10,15,30,1,2,500,0.4628253005106546,0.29716493118767007,0.16566036932298456,0.8830124556593277,1.6242077735240972,-0.3494839488747381,0.04975525498367041,25.0,34.39882697947214,341,0.0017021276595745787,0.8,-0.038665741340461524,0.06842647503437727,0.2664903229798523,0.0002995939057468533,0.33891915052109356,-0.038665741340461524
10,15,30,1,2,750,0.5031778965120564,0.29716493118767007,0.2060129653243863,1.0915089675205871,1.7502746267619693,-0.3494839488747381,0.05230598062088986,20.0,33.0225988700565,354,0.005106382978723515,1.0,0.051486818919697974,0.06842647503437727,0.2299362584020379,0.051486818919697974,0.34081456997229975,0.0670983691806668
10,15,30,1,3,500,0.49870530154285,0.29716493118767007,0.2015403703551799,1.01906686391885,1.6843761077230488,-0.3494839488747381,0.048577232355144,27.5,36.9496855345912,318,1.1102230246251565e-16,0.8,-0.06473100058448555,0.1576967256004469,0.3348910567999086,-0.06473100058448555,0.3410547202416496,0.010412710382940338
10,15,30,1,3,750,0.5144372909115633,0.29716493118767007,0.21727235972389325,1.08576904871228,1.7299361954724854,-0.3494839488747381,0.05201643541433468,25.0,34.64601769911504,339,0.00042553191489372793,0.8,-0.0450369461571033,0.1576967256004469,0.33688796549585276,-0.0450369461571033,0.31741135430288203,0.05492110151088281
10,15,30,2,2,500,0.3970225659413684,0.29716493118767007,0.09985763475369835,0.5564097432848435,1.4368703911895995,-0.36876252592890246,0.040781713713911656,30.0,42.194244604316545,278,0.0017021276595745787,0.6,-0.04944833155474426,0.07026326894916268,0.24771329946417397,-0.04944833155474426,0.1489392531742677,-0.03910546370637269
10,15,30,2,2,750,0.46059820607000135,0.29716493118767007,0.16343327488233128,0.8420262352733848,1.6009679995215307,-0.36876252592890246,0.04174878601071075,30.0,41.342756183745585,283,0.00425531914893628,0.8,-0.008153670272290858,0.07026326894916268,0.3086536577903254,0.03902341898141093,0.19667357873378055,-0.008153670272290858
10,15,30,2,3,500,0.3879182292366117,0.29716493118767007,0.09075329804894161,0.5144597726858631,1.3973360775844443,-0.36876252592890246,0.041739281153264834,40.0,43.1985294117647,272,1.1102230246251565e-16,0.8,-0.13519788604389837,0.015013068151211728,0.3736700971421334,-0.13519788604389837,0.11849831260012,0.010780271337587743
10,15,30,2,3,750,0.4042090486993368,0.29716493118767007,0.10704411751166676,0.6011376830493069,1.4380163775601977,-0.36876252592890246,0.0430848578883289,30.0,41.779359430604984,281,0.0008510638297873448,0.6,-0.06614402173449918,0.015013068151211728,0.40639954609295215,-0.06614402173449918,0.14846601239192636,-0.05733283476653783
10,20,22,1,2,500,0.49741390754696124,0.29716493118767007,0.20024897635929118,1.0780305641379027,1.659342179582014,-0.3881878168356744,0.0650400722669187,15.0,26.2751677852349,447,0.00042553191489372793,0.8,-0.013247667604706082,0.25856082808601166,0.2841651975077564,0.035211708576064815,0.19500618104718792,-0.013247667604706082
10,20,22,1,2,750,0.5132174633154811,0.29716493118767007,0.21605253212781106,1.1670752914327673,1.6795172627089319,-0.3881878168356744,0.06845699572804381,15.0,25.149892933618844,467,0.00042553191489372793,1.0,0.03135846482167737,0.25856082808601166,0.25031920642159644,0.07093687334133558,0.19903525545546863,0.03135846482167737
10,20,22,1,3,500,0.49034456129479476,0.29716493118767007,0.1931796301071247,1.052476080303448,1.6377071676196582,-0.3890719533538123,0.06250766951996825,20.0,28.45036319612591,413,1.1102230246251565e-16,0.8,-0.08415088650713798,0.15586768204969315,0.4829227277118511,0.0267406894373885,0.19914387956267476,-0.08415088650713798
10,20,22,1,3,750,0.5155234545284675,0.29716493118767007,0.21835852334079742,1.175661771293697,1.6864595693613291,-0.3890719533538123,0.06428724236240238,20.0,27.843601895734597,422,1.1102230246251565e-16,1.0,0.04362495237776187,0.15586768204969315,0.38578880807347504,0.04362495237776187,0.18176348541867582,0.061994326318683735
10,20,22,2,2,500,0.389381099458453,0.29716493118767007,0.09221616827078294,0.5278945644507801,1.3888919173161554,-0.38752563811409113,0.049235985221175706,30.0,34.55882352941177,340,1.1102230246251565e-16,0.6,-0.12348297098136041,0.049087556267376486,0.3407433484617668,-0.0278311907841563,0.1481540153717995,-0.12348297098136041
10,20,22,2,2,750,0.4321274093895404,0.29716493118767007,0.13496247820187035,0.7308751486600882,1.494456841308726,-0.38752563811409113,0.04975548340880492,30.0,34.35672514619883,342,1.1102230246251565e-16,0.8,-0.013566477118081566,0.049087556267376486,0.3505498165611616,0.01641946105982517,0.11937539566681754,-0.013566477118081566
10,20,22,2,3,500,0.3874537758601999,0.29716493118767007,0.09028884467252984,0.5123879965959766,1.3778604597363648,-0.38752563811409113,0.049324498127189344,30.0,36.15384615384615,325,1.1102230246251565e-16,0.4,-0.08004606098811984,-0.004503971080811686,0.4191846741786771,-0.07295778516333595,0.13438872203925833,-0.08004606098811984
10,20,22,2,3,750,0.4138668921112971,0.29716493118767007,0.11670196092362706,0.6425926332605171,1.4513172486117702,-0.38752563811409113,0.05089766450871977,30.0,35.17964071856287,334,1.1102230246251565e-16,0.4,-0.06285752854497273,-0.004503971080811686,0.4295698525164273,-0.0036693603764412774,0.12491838206488692,-0.06285752854497273
10,20,25,1,2,500,0.505464443713465,0.29716493118767007,0.20829951252579493,1.0997154617299303,1.6896936908516682,-0.3803535082407743,0.0578674816215143,20.0,29.522613065326635,398,1.1102230246251565e-16,0.8,-0.007503260671927747,0.17978454158777035,0.2928182378519486,-0.007503260671927747,0.2719568115651445,0.0476763912274758
10,20,25,1,2,750,0.49998223360797533,0.29716493118767007,0.20281730242030527,1.0952015672906548,1.6625864505309413,-0.3803535082407743,0.0628081481741249,15.0,27.453271028037385,428,1.1102230246251565e-16,1.0,0.04981683899336642,0.17978454158777035,0.20959866137046146,0.05310606089119663,0.26262272951442656,0.04981683899336642
10,20,25,1,3,500,0.4681190469913792,0.29716493118767007,0.17095411580370912,0.9261894317184182,1.5887724171801745,-0.3803535082407743,0.05827906227722755,20.0,30.759162303664922,382,1.1102230246251565e-16,0.6,-0.05476632716776597,0.1680626796741198,0.36465397500615904,-0.042516906626377526,0.24414516222995553,-0.05476632716776597
10,20,25,1,3,750,0.5230339119046024,0.29716493118767007,0.2258689807169323,1.1502944033900606,1.707750870529098,-0.3803535082407743,0.06017832060817032,20.0,29.82233502538071,394,1.1102230246251565e-16,1.0,0.05130906240477251,0.1680626796741198,0.3549354266422755,0.05130906240477251,0.18741292616268734,0.08087301966295413
10,20,25,2,2,500,0.41412558850802195,0.29716493118767007,0.11696065732035188,0.6264728848708516,1.479598791137435,-0.37146857157473434,0.04656171907461411,30.0,36.83385579937304,319,1.1102230246251565e-16,0.6,-0.09266755961329065,0.08552807846799348,0.34758002553661194,-0.05776587065131833,0.18531329586121337,-0.09266755961329065
10,20,25,2,2,750,0.45314825610285725,0.29716493118767007,0.15598332491518718,0.8053717407485738,1.5723892533664354,-0.37146857157473434,0.04741664919788949,30.0,36.37770897832817,323,1.1102230246251565e-16,0.8,-0.015162701816888058,0.08552807846799348,0.39472508777256055,0.009747258179283236,0.1214649020850227,-0.015162701816888058
10,20,25,2,3,500,0.3946272726691211,0.29716493118767007,0.09746234148145105,0.5362229170709508,1.4052543940069304,-0.37146857157473434,0.047471146538016984,30.0,37.903225806451616,310,1.1102230246251565e-16,0.6,-0.11230692609277726,0.03872939226579586,0.39766330574669184,-0.11230692609277726,0.14505326122523665,-0.055300422567668095
10,20,25,2,3,750,0.4195916714917438,0.29716493118767007,0.12242674030407374,0.6533139199453074,1.4693059497305754,-0.37146857157473434,0.04767946703633709,30.0,37.66025641025641,312,1.1102230246251565e-16,0.6,-0.038868968634306,0.03872939226579586,0.4459764487976632,-0.028984652310123926,0.08223187330407522,-0.038868968634306
10,20,30,1,2,500,0.46932293778588896,0.29716493118767007,0.1721580065982189,0.91413291739008,1.6402518870993992,-0.3494839488747381,0.05005858723617892,25.0,34.25655976676385,343,1.1102230246251565e-16,0.6,-0.038665741340461524,0.06842647503437727,0.29349124685867434,-0.008420913025129706,0.3507733801205608,-0.038665741340461524
10,20,30,1,2,750,0.5010937928540204,0.29716493118767007,0.20392886166635038,1.0810005511260565,1.7395890372838223,-0.3494839488747381,0.053062607072057476,20.0,32.54847645429363,361,1.1102230246251565e-16,1.0,0.0348069807007243,0.06842647503437727,0.2511376611341163,0.0348069807007243,0.35145138183762903,0.05155742372777117
10,20,30,1,3,500,0.49870530154285,0.29716493118767007,0.2015403703551799,1.01906686391885,1.6843761077230488,-0.3494839488747381,0.048577232355144,27.5,36.9496855345912,318,1.1102230246251565e-16,0.8,-0.06473100058448555,0.1576967256004469,0.3348910567999086,-0.06473100058448555,0.3410547202416496,0.010412710382940338
10,20,30,1,3,750,0.5146197995659547,0.29716493118767007,0.21745486837828465,1.0865297412187138,1.7304402805015706,-0.3494839488747381,0.0520165475061117,25.0,34.660766961651916,339,1.1102230246251565e-16,0.8,-0.0450369461571033,0.1576967256004469,0.33688796549585276,-0.0450369461571033,0.3181435101768073,0.05492110151088303
